city,description,image_count,latitude,longitude,property_id,property_name,property_type,room_price,room_types,service_value,acceptance_rate,response_time,adult_occupancy,child_occupancy,AC,Newspaper,Parking,WiFi,Card Payment,Elevator,Pickup & Drop,Free Breakfast,Veg Only,Bar,Laundry
Patna,"What should you know? Hotel Royal Ville is located just 2.3 km away from Patna Railway Junction and around 5.4 km from Patna Airport. It is a luxury hotel that provides 19 air-conditioned and well-furnished rooms that are equipped with facilities like complimentary high speed Wi-Fi Internet, mini bar, doctor-on-call, cable TV, tea/coffee maker, electronic safe, hot/cold water, express laundry service, work desk, travel desk, car parking, and express laundry service. It also offers a meeting/conference room for social events and corporate meets. The hotel also provides a range of health equipments such as twister, cycling, and treadmills for guests.Why should you stay here? The property is just 6 minutes drive away from the railway station and 8 minutes drive from the airport, which makes it a suitable choice.",14.0,25.6128311,85.1291656,33494,Hotel Royal Ville,Hotel,2194.0,Standard Deluxe Single No Attach,Not Verified,100,< 6 hours,1.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Tiruchirappalli,"What should you know? Situated in the heart of Tiruchirappalli, about 10 km from Trichy Airport, is Hotel Sonas. 36 well-planned and designed rooms provide comfort to its guests. Various temples are present in the vicinity of the hotel. It is also close to the Kallanai Dam, Mukkombu, Nathersha Dargah, and Our Lady of Lourdes Church. The restaurant serves local cuisine and the hotel provides an array of facilities such as laundry service, a business centre, internet access, a fitness centre and gym, and travel assistance.Why should you stay here? A budget hotel with commendable services and amenities, Hotel Sonas is a good choice for travellers who are looking for a comfortable stay.",22.0,10.8270226,78.6836777,16892,Hotel Sonas,Hotel,1604.0,Imperial Single,Not Verified,100,< 6 hours,1.0,2.0,False,True,False,False,False,False,False,False,False,False,False
Kurnool,"What should you know? Sai Krishna Residency A/C Lodge offers Deluxe AC Double rooms and Luxury AC Double rooms. The lodge provides 24-hrs checkin and checkout facility. It is located 3 km from the Kotla Railway Station and 201 km from the Rajiv Gandhi International Airport.Why should you stay here? Being in an accessible part of Kurnool, this hotel offers convenient accommodation to travellers.",,15.8249979,78.02447509999999,28223,Sai Krishna Residency A/c Lodge,Lodge,1423.0,Deluxe A/c Double,Not Verified,100,< 6 hours,2.0,2.0,True,False,True,True,False,False,False,False,False,False,False
Varanasi,"What should you know? Raj Paying Guest House is centrally located in Varanasi. The rooms have amenities like attached bathrooms with shower, bottled water, refrigerator, and ceiling fan. The amenities offered in the hotel include room service, smoking area, car park, travel desk, airport transfer, and meeting facilities. Kashi Vishwanath Temple is just 0.8 km away, Ganges river is 5 km away, and Benaras Hindu University is 1.3 km away. The Varanasi Junction Railway Station is around 11 km away, and the airport is 24 km away.Why should you stay here?The hotel is an excellent option for business and leisure travelers visiting Varanasi.",46.0,25.2991199,83.0051727,33656,Raj Guest House,House,600.0,Double Non-A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,False,False,False,True,True,False,False,False,True,False,False
Patna,What should you know?00.Why should you stay here? Hotel Relax Inn is located near various commercial hubs and tourist spots of the area. This hotel is also close to Gandhi Maidan.,11.0,25.6068478,85.1415253,34860,Hotel Relax Inn,Hotel,1253.0,Single A/C Rooms,Not Verified,100,< 6 hours,1.0,1.0,True,False,True,True,True,False,False,False,False,False,False
Churu,"What should you know? Located at a prime spot in Church City of Churu, this facility is a suitable economic accommodation option offering all modern amenities to its guests. The hotel is located at a peaceful area away from the busy streets of the city. Facilities on offer here include ample car parking space, laundry services, round-the-clock front desk assistance, and 24-hour room service.The hotel lies in proximity to the Fort and shopping centre of Churu.Why should you stay here? The services and facilities provided at the hotel cater to business as well as leisure travellers. The property’s proximity to tourist places in Churu makes it an ideal choice of stay for vacationers.",,27.692743300000004,74.4860535,71594,Namdev Dharamshala,Hotel,334.0,Double Non-A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,False,True,True,False,False,False,False,False,False,False,False
Kozhikode,"What should you know? This facility has interiors that are stylishly designed and the rooms are also quite spacious and comfortable. There are 32 such rooms for the hotel patrons to choose. Multiple amenities are aligned in each room such as a colour television with cable connection, air conditioner, hair dryer, tea/coffee making machine, and a safe deposit locker. The hotel provides various other services and conveniences, such as valet car parking, medical assistance, front desk, and room service.Why should you stay here? Hotel guests have the advantage of visiting several nearby tourist hot spots, such as Mananchira Square and Kallayi.",4.0,11.2615499,75.78669740000001,66688,The Renaissance Hotel,Hotel,778.0,Budjeted Non AC Double,Not Verified,7,50 percent,2.0,2.0,True,False,True,False,True,True,False,False,False,False,False
Lonavala,"What should you know? deluxe, super deluxe, and Maharaja rooms. There is an AC, swimming pool, multi-cuisine restaurant, conference facilities, front desk assistance, and room service. The hotel is 1.4 km away from Maharashtra State Transport Bus Stand.Why should you stay here? This hotel is a convenient resting point because of its proximity to places of tourist interest like the Shooting Point and Khandala lake. Besides this, it is also close to the old Mumbai-Pune highway.",12.0,18.7590866,73.37512209999998,13630,Hotel La Revival,Hotel,2846.0,Super Deluxe Double,Not Verified,100,< 6 hours,2.0,2.0,False,False,True,False,False,False,False,False,False,False,False
Alappuzha,"What should you know? The houseboats have well-furnished rooms, dining area, cook, living area, televisions, and well-equipped kitchens for the convenience of their guests. Other amenities include a private bathroom, sundeck, and sit out area. The houseboats are spacious and serve delicious dishes to their patrons. There are fire extinguishers available in each houseboat, in case of emergencies. Guests are provided with clean towels, blankets, and linen during their stay.Why should you stay here? The backwaters of Kerala can be seen from these houseboats. This accommodation facility is ideal for vacationers and leisure travellers.",,9.5049553,76.3434677,59830,Kerala House Boat Premium,House,7556.0,Premium AC Double Bed Room,Not Verified,100,< 6 hours,2.0,2.0,False,False,False,False,False,False,False,False,True,False,False
Tiruchirappalli,"What should you know? This hotel is situated on Royal Road. It offers facilities like front desk, parking space, lounge, and 24-hour concierge/help desk. The property provides accommodation in 95 rooms that come with room service, air-conditioning, cable television, and an attached bathroom. Guests staying at this hotel can enjoy the flavorsome food in the in-house multi-cuisine restaurant that serves variety of local and regional dishes.Why should you stay here? This is a budget hotel located nearby to Central Bus Stand, it also provides comfortable stay making it convenient for family vacationers, guests on official trips, and tourists.",27.0,10.7991323,78.68130490000001,60058,Vijey Hotel,Hotel,1238.0,Economy AC Single,Not Verified,100,< 6 hours,1.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Thrissur,"What should you know? Ashoka Inn gives you a taste of traditional Keralan hospitality. Stay in any of the 40 luxurious rooms with fully furnished, elegant interiors. Each room is equipped to provide you all the comforts of the latest amenities including a flat-screen LCD TV, powerful AC, and high-speed WI-FI access. The hotel also provides round-the-clock room service, free parking space, doctor-on-call facility, travel desk, laundry service, and a popular seafood restaurant. It is located within a kilometre from the Thrissur Railway Station and 51 km from the Cochin International Airport.Why should you stay here? Situated in the heart of the city, Ashoka Inn is a budget hotel that provides comfortable accommodation. You can stay here with your family to explore the true flavours of authentic Kerala.",3.0,10.513874099999999,76.2148743,36962,Ashoka Inn,Hotel,3540.0,Single A/C Rooms,Not Verified,100,< 6 hours,1.0,1.0,True,False,False,True,True,True,False,False,False,False,False
Kurnool,"What should you know? Hotel Suraj Grand has rooms categorised into Executive, Deluxe and Executive Suite. The rooms have amenities like attached bathroom with running hot and cold water, telephone, luggage rack, tv, house keeping, and air-conditioning. The hotel offers services like luggage storage, elevator/lift, doctor-on-call, 24-hour front desk, car parking. The hotel is located 198 km from Rajiv Gandhi International Airport, 2 km from Kurnool Railway Station, and 1 km from Kurnool Bus Stand. and 24-hour room service. The hotel houses a multi-cuisine restaurant as well. Tourists can visit popular places like Belum Caves, Birla Mandir, Srisailam, Rollapadu Bird Sanctuary, Mahanandi, Gundla and Yaganti.Why should you stay here? Hotel Suraj Grand offers luxurious service and hospitality, ensuring a comfortable and relaxing stay.",,15.828577,78.05092619999999,48300,Hotel Suraj Grand,Hotel,1907.0,Double A/C Rooms,Not Verified,100,46 minutes,2.0,2.0,True,True,True,True,True,False,False,False,False,False,False
Vaishali,"What should you know? The Vaishali Residency is a towering property located in the ancient town of Vaishali. There are 50 spacious rooms that are air-conditioned and fitted with an LCD television, tea/coffee maker, and an attached bathroom with tub and shower facilities. The in-house restaurant with its copious dining hall serves a varied menu of multi-cuisine dishes. The hotel also offers free Wi-Fi, 24-hr power supply, doctor-on-call, and ample car parking. A spacious conference rooms is equipped with upscale audio/visual equipment, projectors, and Wi-Fi. Places of interest nearby include Abhishek Pushkarini, and Vishwa Shanti Stupa.Why should you stay here? Warm hospitality and budget lodging makes it a good stay for short trips or retreats for solo travellers.",11.0,25.995086699999998,85.11778259999998,19925,The Vaishali Residency,Hotel,5690.0,Single A/C Rooms,Not Verified,100,< 6 hours,1.0,1.0,True,True,True,True,True,False,False,False,False,False,False
