,description,city,image_count,room_price,adult_occupancy,child_occupancy,property_id,num_amenities,zones,descr_len,deluxe,num_simhotel,wifi,ac,breakfast,service_value,acceptance_rate,response_label,Apartment,Homestay,Hotel,House,Lodge,Resort,Spa,Villa
669,"What should you know? Hotel Yuvraaj Inn is a luxurious 3-star hotel, which is centrally air-conditioned, with 48 well-equipped rooms. It is located in the heart of the city, with modern conveniences like complimentary buffet breakfast, internet connectivity, a futuristic LCD private electronic safe, tea/coffee maker, books/magazines/newspaper available in all the rooms. They also have a large swimming pool, and a banquet hall facility for business conferences or events.Why should you stay here? The hotel is prominently located, with modern accommodation, and plenty of attractions like Chaubisi Digamber Jain Temple and shopping markets.",Chanderi,4.0,667.0,1.0,2.0,44230.0,5.0,0.0,93.0,1.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
670,"What should you know? Kedar Guest House has 16 rooms with amenities like hot and cold running water, air-conditioning, on-call-doctor, wireless internet, computers, and laundry services. A separate dining area in the hotel is used to serve tasty home-made Indian food and cereal, bread, juice, and spreads. Yoga classes are conducted on the roof and Ayurvedic massages are arranged on request. The hosts also take care of travel arrangements and help with boat trips on the Ganges and guided village trips.Why should you stay here? As Kedar Guest House is close to the Ganges and has a homely environment, travellers passing through the holy town of Varanasi opt to stay here.",Varanasi,4.0,383.0,1.0,2.0,44838.0,2.0,0.0,111.0,0.0,13.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
671,"What should you know? Hotel Heritage Thikana is an accommodation facility that offers services like front desk, car parking, complimentary breakfast, internet access, travel desk, bar, business services, and travel support. It has rooms that come with amenities like room service, air-conditioning, attached bathroom, and hot and cold water. Other facilities include laundry service and doctor-on-call. Guests staying at this hotel can relish traditional Rajasthani delights at the in-house roof-top dining area.Why should you stay here? Hotel Heritage Thikana is ideal for family vacationers and leisure travellers as guests can relax and enjoy the experience of the heritage stay. It is also apt for backpackers.",Nawalgarh,5.0,1700.0,2.0,2.0,31539.0,1.0,3.0,105.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
672,"What should you know? Apex Inn Tourist Home is an economical hotel situated in third largest city in Kerala i.e Kozhikode. The hotel is equipped with well-furnished rooms offering amenities like 24-hour check-in/check-out, business centre, travel desk, health club, beauty parlour, laundry, car parking, tour desk, a cable television, and a multi-cuisine restaurant. The hotel also possess a party hall which is centrally air-conditioned and has a capacity of 75 persons.Why should you stay here? The hotel is close to major commuting points like Mofussil Bus Stand(1.7 km), Kozhikode Railway Station(1.7 km), and Calicut International Airport(29.3 km). Various tourist destinations like Kadalundi Bird Sanctuary(21.2 km), Tali Temple(27.7 km), Payyoli Beach(38.3 km), and Beypore(11km).",Kozhikode,7.0,608.0,1.0,1.0,25647.0,5.0,1.0,113.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
673,"What should you know? Hotel Royal Kington, located on the Taluk Road, provides amenities like 24-hour front desk, free toiletries, a massage parlour, luggage storage, business centre, a mini bar, wired internet connection, car rental, and currency exchange. The in-room amenities include fan, air-conditioner, a flat-screen cable TV, CD player, electric kettle, attached bathrooms with shower, hairdryer, safety deposit box, and laundry service. It has an in-house multi-cuisine restaurant called Food Bowl. It is approximately 28 km from Calicut International Airport, 3 km from Kozhikode Railway Station, and 1 km from Moffusil Bus Stand. Guests can visit places like Mananchira Square, Kallayi, Mananchira, Kozhikode Beach, Kappad Beach, and Conolly Canal.Why should you stay here? Hotel Royal Kington provides abundant facilities for the patrons to ensure a comforting stay.",Kozhikode,6.0,1570.0,1.0,1.0,52346.0,6.0,1.0,128.0,0.0,8.0,1.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
674,"What should you know? Harmony Woods is a premium accommodation facility which was established in 2012. Some of the services provided here include a baby swimming pool, a doctor on call, a travel desk, laundry, mini lawn, refrigerator, valet parking, laundry, internet access, and TV. The hotel houses 7 rooms with a total maximum capacity of 12 persons. The in-house restaurant offers Indian and Chinese cuisines. It is located 3 km from Malavali Railway Station, 21.6 km from Khopoli Nagar Parishad Depot, and 98.6 km from Chhatrapati Shivaji International Airport.Why should you stay here? Harmony Woods has proximity to points of interest such as Karla Caves and Visapur Fort.",Lonavala,6.0,5667.0,6.0,2.0,45866.0,1.0,1.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
675,"What should you know? Hotel Sharda offers a good ambience for a comfortable stay. It has amenities like business centre, internet, laundry, car parking, doctor on call, STD/ISD phone, cable television, free newspaper, TV remote control for the patrons. It is approx. 47 km from Dhangadhi Airport, 1 km from Palia Kalan Railway Station, and 1 km from Palia Roadways Bus Stop.Why should you stay here? The guests can conveniently visit places like Sharda Barrage and Deer Park, among other places.",Lakhimpur,,1043.0,2.0,2.0,33842.0,4.0,0.0,81.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
676,,Kurukshetra,,1844.0,2.0,2.0,67796.0,7.0,3.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
677,,Varanasi,43.0,626.0,2.0,2.0,90670.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
678,"What should you know? The newly refurbished hotel offers Standard and Deluxe rooms and offers a host of services that cater to leisure travellers as well as the corporate guests. Facilities offered include a multi-cuisine restaurant, room service, doctor-on-call, travel desk, laundry service, parking, bar, conference hall, and a banquet hall. The hotel is relatively close to Kozhikode Railway Station, which makes commute to and from the hotel easy for guests. Why should you stay here? The hotel is close to the railway station and its restaurant offers exotic Malabar cuisine.",Kozhikode,5.0,876.0,1.0,1.0,58730.0,2.0,1.0,91.0,0.0,3.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
679,,Surendranagar,,334.0,1.0,2.0,74106.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
680,"What should you know? Hotel Anand Continental is a budget hotel offering 30 well-appointed rooms with amenities like ATM banking, airport pickup and drop, laundry facilities, medical services, air conditioned rooms, direct dial phone, and cable TV. There is inclusion of a multi cuisine restaurant which offers Indian, Oriental, and Continental delicacies.Why should you stay here? This hotel is in close proximity to the citys prime business areas and shopping hubs, making it an apt choice for business and leisure travellers.",Imphal,5.0,1569.0,1.0,2.0,24001.0,3.0,2.0,81.0,1.0,2.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
681,"What should you know? Hotel Nisa offers accommodation in its 12 well-appointed rooms that come equipped with basic amenities. The hotel provides services and facilities like air-conditioning, Wi-Fi connectivity, room service, daily housekeeping, power backup, laundry, dry cleaning, banquet hall, and doctor-on-call. Guests can explore nearby tourist attractions like Golghar, Indira Gandhi Planetarium, and Mahavir Mandir.Why should you stay here? Hotel Nisa provides basic accommodation that is comfortable and budget friendly, which is suitable for business as well as leisure travellers.",Patna,0.0,1477.0,2.0,2.0,58310.0,5.0,2.0,81.0,0.0,9.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
682,"What should you know? Hotel Ramyas has rooms with amenities like cable television and hot and cold running water. 24-hour room service and a doctor-on-call facility is provided as well. The hotel houses three restaurants offering authentic South Indian, North Indian, and world cuisines apart from barbecues and dhaba-style food. A tastefully-done bar and lounge area adds to the charm of the hotel. Also present is a conference hall with wireless internet facility along with a banquet hall. Free parking facility, travel assistance, and money exchange services are also provided.Why should you stay here? Located in the centre of the city and providing a host of services, Hotel Ramyas is a convenient stay option for business and leisure travellers visiting Trichy.",Tiruchirappalli,14.0,2286.0,1.0,2.0,11849.0,2.0,1.0,121.0,0.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
683,,Latur,,367.0,2.0,2.0,54630.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
684,,Yamunanagar,,650.0,2.0,2.0,69548.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
685,"Where It Is- Boring Road, PatnaNearest Landmark- Near Panch Mukhi MandirWhat You Should Know- The hotel Bhawani Palace is located 5 km away from Loknayak Jayprakash Airport. The hotel provides the facility of free wi fi and hotel parking available in the hotel premises. The rooms are equipped with flat-screen TV with cable channels. Some rooms also provide the seating area to get relax. There are free slippers and toiletries are available in the rooms for guests and few of them provide the view of river and city. The catering staff serve breakfast in the room. The ambiance have a garden and terrace area for guests to sit. There is a meeting hall, banquet facility, facilities for disabled guests, lift and fax & photocopying machine available in hotel premises.Why You Should Stay Here- The hotel provides all the basic facilities and the staff is well trained.",Patna,9.0,916.0,1.0,1.0,80342.0,1.0,2.0,146.0,0.0,4.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
686,"What should you know? With 17 well-appointed rooms, Shivakashi Guest House aims to provide pilgrims a peaceful stay. Rooms in this guest house are classified as executive and standard rooms. These come with the following amenities- air conditioner, TV, seating space, work desk, attached bathroom, and a balcony that offers a grand view of the surroundings. In addition, the guest house provides car rental, currency exchange, laundry service, luggage storage, 24 hour front desk, free Wi-Fi, and tour desk facilities. The guest house also has an in-house restaurant that serves Indian cuisine and provides room service on request. Both Varanasi Bus Stand and Railway Station are just 4 km away from Shivakashi Guest House.Why should you stay here? Tourists and pilgrims visiting Varanasi will find Shivakashi Guest House to be a comfortable accommodation at reasonable rates.",Varanasi,14.0,473.0,2.0,2.0,48564.0,2.0,0.0,136.0,0.0,14.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
687,"What should you know? Located on the banks of river Godavari, Hotel SK Riviera offers a mesmerising and relaxing ambience. The hotel offers world class services and supreme comfort to its transients. Nature walks, boat rides, and garden parties are organised by the hotel for the customers leisure. The in-house ayurvedic centre offers soothing massage to rejuvenate your senses. The restaurant of the hotel serves local as well as oriental delicacies.Why should you stay here? The hotel is beautifully situated and offers a serene atmosphere, close to the nature.",Rajahmundry,4.0,888.0,2.0,2.0,26777.0,2.0,1.0,89.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
688,"What should you know? Hotel Vijay Shree Deluxe is strategically located on Exhibition Road, just 1 km away from Patna Railway Junction. It offers a string of modern amenities for a comfortable stay like meeting facilities, banqueting facilities, daily housekeeping, ironing service, laundry service and dry cleaning, concierge service, luggage storage facility, ticket service, 24-hour front desk, airport shuttle with surcharge, car rental, packed lunches, free parking space and room service on request. Other amenities include newspaper, safe and air conditioning. Some of the rooms also feature a mini bar. The hotel boasts of 2 in-house restaurants and 60 well-appointed rooms.Why should you stay here? The hotel is located strategically close to the railway station and is 200 m and 300 m from Gandhi Maidan and Biscomaun Bhawan respectively.",Patna,35.0,2360.0,1.0,2.0,32244.0,2.0,2.0,129.0,0.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
689,"What should you know? Hotel Vishwamitra International offers 40 rooms in total spread across 3 floors which are categorised as Deluxe rooms and AC Deluxe rooms. In-room amenities available here are a TV with cable, an attached bathroom with running water, a bottle opener, a wardrobe, a sofa bed, and a toothbrush/razor on request. Other facilities like wake-up calls, bottled drinking water, separate sitting area, breakfast service, a bar, ATM/banking, medical services, laundry services, a lounge, daily newspaper, room service, luggage storage, front desk, and a travel counter are also available.Why should you stay here? This hotel is 3 km away from Latur Bus Stand, 6 km away from Latur Railway Station and 12 km away from Latur Airport.",Latur,,955.0,2.0,2.0,50780.0,6.0,1.0,119.0,0.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
